3.36170230618400e-02, 2.61370769331901e-02, 1.10496833387606e-02, 5.58993843943380e-04, 0.00000000000000e+00
7.99902597997185e-03, 3.35351100553102e-02, 3.69561476452754e-02, 5.74194768287986e-04, 0.00000000000000e+00
3.13841681312162e-02, 1.69523949683776e-02, 3.62484497276731e-02, 5.81345968092666e-04, 0.00000000000000e+00
1.65556148818087e-02, 1.85487691933509e-03, 3.85259789612411e-02, 5.46200437345281e-04, 0.00000000000000e+00
2.88204170150774e-02, 2.45839590763354e-02, 2.33136961685013e-02, 5.62093754279995e-04, 0.00000000000000e+00
2.19995574735667e-02, 1.24823161116063e-02, 2.44555706474742e-02, 5.25396947004398e-04, 0.00000000000000e+00
5.23853064850542e-03, 3.87130740760541e-02, 1.54840646111694e-02, 5.52780809671097e-04, 0.00000000000000e+00
2.23634335005261e-02, 7.52894683135415e-03, 3.59323209359519e-02, 5.64966390712994e-04, 0.00000000000000e+00
1.15741092949812e-02, 3.54957282734209e-02, 2.46734295164448e-02, 5.76855987136219e-04, 0.00000000000000e+00
3.06825889408041e-02, 2.21887533792570e-02, 1.82045659010765e-02, 5.70531958631933e-04, 0.00000000000000e+00
3.66737318069557e-02, 1.81274539644475e-03, 1.91446075163360e-02, 5.40328313928435e-04, 0.00000000000000e+00
2.29311935564745e-02, 1.12969927634629e-03, 1.77844862074457e-02, 5.31987890209450e-04, 0.00000000000000e+00
2.68901723093506e-05, 2.69489339933620e-03, 1.11570316038360e-03, 5.10822347254655e-04, 0.00000000000000e+00
1.75319125278495e-02, 9.62056347870096e-03, 1.54922381720778e-02, 5.72963260856734e-04, 0.00000000000000e+00
1.17092307744949e-02, 2.75912783965452e-02, 1.82067779526933e-02, 5.07257318231557e-04, 0.00000000000000e+00
3.43758348762337e-02, 5.06851050677379e-03, 9.84113201995859e-03, 5.55124902142179e-04, 0.00000000000000e+00
3.93189514686339e-02, 6.84430646970767e-04, 8.57234610703516e-05, 5.23673893688563e-04, 0.00000000000000e+00
2.72434257377446e-03, 3.52538437750561e-02, 1.04632109508731e-03, 5.52313048264802e-04, 0.00000000000000e+00
3.18382576134930e-02, 1.23908368654013e-02, 3.91806009920300e-02, 5.00790582857558e-04, 0.00000000000000e+00
2.29685206512795e-02, 2.43682358500868e-02, 2.30105197532557e-02, 5.64128648533360e-04, 0.00000000000000e+00
2.72514930242058e-03, 3.23763503921173e-02, 5.95707978019844e-03, 5.68613344050193e-04, 0.00000000000000e+00
3.31103581015080e-02, 2.58138853913214e-02, 6.89652682376028e-03, 5.12336625705537e-04, 0.00000000000000e+00
6.83055841998107e-03, 2.07644342576655e-02, 1.06813303100701e-02, 5.29831430844849e-04, 0.00000000000000e+00
2.08715069435329e-02, 3.48942525212135e-02, 6.29263632962806e-03, 5.15079768867864e-04, 0.00000000000000e+00
2.53501497757324e-02, 1.25871477420032e-03, 1.94452003691655e-02, 5.25930776405932e-04, 0.00000000000000e+00
2.25646365681672e-02, 1.49537453866188e-02, 3.90462971564024e-02, 5.70703735419555e-04, 0.00000000000000e+00
1.71041262443603e-02, 1.39577229792156e-02, 4.03253789982141e-02, 5.76131881908398e-04, 0.00000000000000e+00
3.73788855235086e-02, 5.85382955583581e-03, 1.16744702942457e-02, 5.40904426846920e-04, 0.00000000000000e+00
1.80084968968441e-02, 6.39497403001711e-03, 4.03213000724493e-04, 4.98383065111039e-04, 0.00000000000000e+00
5.67086146635676e-03, 3.74647439859223e-02, 2.29107319123521e-02, 5.16591404598935e-04, 0.00000000000000e+00
2.45510692714436e-02, 1.99635101328803e-02, 1.69689708139647e-02, 5.03483514343501e-04, 0.00000000000000e+00
4.14889614690937e-02, 2.82822016189582e-02, 4.14044792247298e-02, 5.41853163258550e-04, 0.00000000000000e+00
6.11181989513392e-04, 9.06772468259840e-03, 4.67369488682186e-03, 5.35111585024357e-04, 0.00000000000000e+00
3.79950244022706e-02, 4.75084515470678e-03, 1.61806262290405e-02, 5.63219552918870e-04, 0.00000000000000e+00
1.88367373248914e-02, 3.21875257645421e-02, 3.98765201451442e-02, 5.38745324762505e-04, 0.00000000000000e+00
3.31220279521769e-02, 1.88277803795688e-02, 1.49069622660528e-02, 5.71774036942426e-04, 0.00000000000000e+00
6.63178916481625e-03, 1.38228017704346e-02, 2.88307763950513e-02, 5.66100117511295e-04, 0.00000000000000e+00
1.06641046982436e-02, 2.15254374590051e-02, 1.17211015883599e-02, 5.16102501434167e-04, 0.00000000000000e+00
2.79178646705635e-02, 7.49868614857746e-03, 1.51760471138802e-02, 5.30531751594377e-04, 0.00000000000000e+00
3.63777947277457e-02, 7.67244217512953e-04, 3.81272604721478e-02, 5.61557282158659e-04, 0.00000000000000e+00
1.73807281376941e-02, 4.57023400728279e-03, 2.24646420238165e-02, 5.06638921796118e-04, 0.00000000000000e+00
3.51748298048266e-02, 1.29981662062713e-03, 8.29938462342472e-03, 5.09675406857309e-04, 0.00000000000000e+00
1.41514014382987e-02, 3.13742963109983e-02, 1.53819949003805e-02, 5.64543555543463e-04, 0.00000000000000e+00
1.04484418130811e-02, 2.27691265747671e-03, 1.79367167775840e-02, 5.62310457304381e-04, 0.00000000000000e+00
2.60570658805339e-02, 2.61597864038555e-02, 2.22910393581458e-02, 5.34450905071964e-04, 0.00000000000000e+00
6.22952482696587e-03, 3.38457889547806e-02, 2.43264640996629e-02, 5.33097832529468e-04, 0.00000000000000e+00
2.99849469545985e-02, 3.80824020412824e-02, 2.59315908208149e-03, 5.35159153980926e-04, 0.00000000000000e+00
2.68206496348196e-02, 8.67972818022918e-03, 8.77650627658963e-03, 5.69250239524295e-04, 0.00000000000000e+00
1.98694066348137e-02, 2.18765834587772e-03, 2.55887414280036e-02, 5.46356357814046e-04, 0.00000000000000e+00
2.90089516366727e-02, 3.42492444610963e-02, 3.96862745012861e-03, 5.12339268425349e-04, 0.00000000000000e+00
2.43134381995192e-02, 1.51504522513622e-02, 1.68166954803811e-02, 5.59477461668529e-04, 0.00000000000000e+00
2.20731614613634e-02, 2.92386932785620e-02, 7.45495899292997e-04, 5.02746195516631e-04, 0.00000000000000e+00
2.26181392686799e-02, 2.18819248300660e-02, 3.80613520784938e-02, 5.29125824655694e-04, 0.00000000000000e+00
6.82253308586993e-03, 2.14078396634947e-02, 3.64911746748151e-02, 5.07444951338037e-04, 0.00000000000000e+00
2.16183096076642e-02, 1.40640125597422e-04, 2.20284219425861e-02, 5.26258473662318e-04, 0.00000000000000e+00
3.91012708172416e-02, 1.64229949493986e-03, 8.14849736724189e-03, 5.33182399563373e-04, 0.00000000000000e+00
5.02733188678531e-03, 2.37572027358605e-02, 2.17943431316581e-03, 5.04926439359523e-04, 0.00000000000000e+00
3.97348291576469e-02, 3.39337965490913e-02, 4.06642834628689e-02, 5.40566158711293e-04, 0.00000000000000e+00
6.42341959245942e-03, 2.57243041983871e-02, 4.14950208064076e-02, 5.79313716559114e-04, 0.00000000000000e+00
2.96843688925908e-02, 2.63937856872550e-02, 9.57684484807396e-03, 5.07563873729467e-04, 0.00000000000000e+00
5.45515031886990e-03, 1.77187651819628e-02, 6.45488669895988e-03, 5.73719078722264e-04, 0.00000000000000e+00
3.69059248672112e-02, 3.74412096927960e-02, 2.03697369734487e-02, 5.66256037980061e-04, 0.00000000000000e+00
2.85211387775286e-02, 4.09534508900402e-02, 1.91867942334790e-02, 5.67997590334565e-04, 0.00000000000000e+00
3.43095857979401e-02, 9.37974720290488e-03, 4.17410329533964e-02, 5.69699501891925e-04, 0.00000000000000e+00
2.47799569454092e-03, 3.47307693630894e-02, 2.08107886686689e-02, 5.78954306665017e-04, 0.00000000000000e+00
3.49158669806693e-02, 3.91143124646783e-02, 2.44222271517977e-02, 5.32582502166601e-04, 0.00000000000000e+00
2.25020174255260e-02, 3.66121941268595e-02, 7.06122903861515e-03, 5.24181295892003e-04, 0.00000000000000e+00
2.45813262537222e-02, 6.80735089333877e-03, 2.17149701780729e-02, 5.19493110949838e-04, 0.00000000000000e+00
1.46179596195300e-02, 1.00805850143656e-02, 3.88287857146449e-02, 5.25108890545156e-04, 0.00000000000000e+00
5.12947692042214e-03, 1.67639861582413e-03, 3.98169966616117e-02, 5.24939756477345e-04, 0.00000000000000e+00
2.35787496167824e-02, 1.04466391529412e-02, 3.23536789884602e-02, 5.44715228812310e-04, 0.00000000000000e+00
3.19676463943213e-02, 2.13010777485365e-02, 3.35202785247347e-02, 5.22762155354266e-04, 0.00000000000000e+00
2.91930000200721e-03, 3.06750839589208e-02, 2.88147786738462e-02, 5.80645647343133e-04, 0.00000000000000e+00
3.92294293981056e-02, 3.52345761947217e-02, 1.81855339589916e-02, 5.08166413846044e-04, 0.00000000000000e+00
7.30379445863220e-03, 2.59484774286300e-02, 3.54833484899337e-02, 5.80016680028454e-04, 0.00000000000000e+00
3.41111364887399e-02, 1.43838680298610e-02, 2.80189388115503e-02, 5.43938269188296e-04, 0.00000000000000e+00
5.23356613388671e-04, 4.46092522109124e-03, 8.40072922118743e-03, 5.82553691045637e-04, 0.00000000000000e+00
1.04500016503841e-02, 1.65291032733500e-02, 1.85096448169424e-02, 5.24834047684964e-04, 0.00000000000000e+00
1.48739568619808e-03, 3.05068201006379e-02, 3.10886727014263e-02, 4.99543219107441e-04, 0.00000000000000e+00
2.98734785524650e-02, 1.01014455661283e-02, 1.32779650549384e-02, 5.06871481139364e-04, 0.00000000000000e+00
2.57461736346917e-02, 3.36644551160959e-02, 2.88305463111763e-02, 5.60579475829115e-04, 0.00000000000000e+00
1.81212413438913e-03, 3.05902566396713e-02, 2.87798766230009e-02, 5.18887928113446e-04, 0.00000000000000e+00
3.70607645628692e-02, 3.00368717307450e-02, 2.62335909181419e-02, 5.01773674626709e-04, 0.00000000000000e+00
1.95534333939695e-02, 1.96139848059329e-02, 1.89627722160316e-02, 5.47836280907399e-04, 0.00000000000000e+00
1.49220547845961e-02, 3.29293892225903e-02, 6.99145754213083e-03, 5.51961566530128e-04, 0.00000000000000e+00
1.80697732073482e-02, 2.18100713883267e-02, 2.96531360678268e-02, 5.55915075365237e-04, 0.00000000000000e+00
2.69873017142021e-02, 8.19801792467061e-03, 2.53168611369277e-02, 5.07548017410611e-04, 0.00000000000000e+00
3.84999471639997e-02, 9.51323347128241e-03, 3.18469045279920e-02, 5.08256266319572e-04, 0.00000000000000e+00
1.74581934659989e-02, 3.33923353255261e-02, 1.16410130652456e-02, 5.32001103808500e-04, 0.00000000000000e+00
3.73383256482512e-02, 9.55843113586148e-03, 3.73098046594952e-02, 5.22640590243026e-04, 0.00000000000000e+00
3.28932797172341e-02, 1.26824604649832e-02, 4.00273371234155e-02, 5.09490416470638e-04, 0.00000000000000e+00
2.69960846123189e-02, 2.54368072473895e-02, 2.13941093735850e-02, 5.42537627689229e-04, 0.00000000000000e+00
2.77118512516896e-02, 2.92141988936193e-02, 7.43176829188227e-03, 8.23827204977242e-04, 0.00000000000000e+00
2.59625235025436e-02, 1.81955607241017e-02, 9.28970369247051e-03, 6.38813691625468e-04, 0.00000000000000e+00
5.51160985991137e-03, 1.94715318108214e-02, 6.21434963414760e-04, 6.68934734351368e-04, 0.00000000000000e+00
3.33646474555307e-02, 1.75195956491225e-03, 2.75385960928623e-02, 6.69142972548334e-04, 0.00000000000000e+00
3.85693790563744e-02, 2.17736523176158e-02, 1.73407529406971e-03, 6.34906163105923e-04, 0.00000000000000e+00
7.98364805004068e-03, 4.12418100691676e-02, 3.55125215103021e-02, 7.26089994765784e-04, 0.00000000000000e+00
2.60114744387810e-02, 3.18374211982366e-02, 1.06298289447392e-02, 6.23293821298623e-04, 0.00000000000000e+00
2.87395128729553e-02, 1.21828333898599e-04, 1.25150869082438e-02, 6.12869662144594e-04, 0.00000000000000e+00
1.55223706819257e-02, 3.29121832938924e-02, 1.03295241340020e-02, 8.19588945203693e-04, 0.00000000000000e+00
3.73784659947493e-02, 2.12041436631633e-02, 2.02371863011308e-02, 6.11350748237315e-04, 0.00000000000000e+00
8.52710766666513e-03, 1.62818137112873e-02, 1.91001785291731e-02, 5.97435536957673e-04, 0.00000000000000e+00
1.58561691749762e-03, 2.27030780838668e-03, 2.01889161806253e-02, 9.64191999038283e-04, 0.00000000000000e+00
